store_id,product_id,date,sales,stock
QuickShop,Rice,2024-06-14,92,48
QuickShop,Rice,2024-06-15,102,46
QuickShop,Rice,2024-06-16,93,49
QuickShop,Rice,2024-06-17,111,47
QuickShop,Rice,2024-06-18,113,36
QuickShop,Rice,2024-06-19,100,23
QuickShop,Rice,2024-06-20,98,22
QuickShop,Rice,2024-06-21,124,27
QuickShop,Rice,2024-06-22,108,20
QuickShop,Rice,2024-06-23,112,18
QuickShop,Rice,2024-06-24,130,36
QuickShop,Rice,2024-06-25,131,24
QuickShop,Rice,2024-06-26,112,4
QuickShop,Rice,2024-06-27,107,16
QuickShop,Rice,2024-06-28,114,12
QuickShop,Rice,2024-06-29,113,3
QuickShop,Rice,2024-06-30,117,3
QuickShop,Toor Dal,2024-06-01,37,94
QuickShop,Toor Dal,2024-06-02,36,92
QuickShop,Toor Dal,2024-06-03,41,90
QuickShop,Toor Dal,2024-06-04,44,88
QuickShop,Toor Dal,2024-06-05,41,84
QuickShop,Toor Dal,2024-06-06,40,85
QuickShop,Toor Dal,2024-06-07,44,76
QuickShop,Toor Dal,2024-06-08,40,79
QuickShop,Toor Dal,2024-06-09,40,79
QuickShop,Toor Dal,2024-06-10,43,69
QuickShop,Toor Dal,2024-06-11,58,65
QuickShop,Toor Dal,2024-06-12,60,70
QuickShop,Toor Dal,2024-06-13,45,68
QuickShop,Toor Dal,2024-06-14,44,63
QuickShop,Toor Dal,2024-06-15,45,72
QuickShop,Toor Dal,2024-06-16,64,62
QuickShop,Toor Dal,2024-06-17,70,52
QuickShop,Toor Dal,2024-06-18,57,45
QuickShop,Toor Dal,2024-06-19,59,55
QuickShop,Toor Dal,2024-06-20,77,42
QuickShop,Toor Dal,2024-06-21,59,36
QuickShop,Toor Dal,2024-06-22,54,48
QuickShop,Toor Dal,2024-06-23,66,59
QuickShop,Toor Dal,2024-06-24,71,44
QuickShop,Toor Dal,2024-06-25,69,52
QuickShop,Toor Dal,2024-06-26,74,26
QuickShop,Toor Dal,2024-06-27,89,44
QuickShop,Toor Dal,2024-06-28,72,36
QuickShop,Toor Dal,2024-06-29,92,43
QuickShop,Toor Dal,2024-06-30,88,39
QuickShop,Sunflower Oil,2024-06-01,48,111
QuickShop,Sunflower Oil,2024-06-02,50,108
QuickShop,Sunflower Oil,2024-06-03,57,106
QuickShop,Sunflower Oil,2024-06-04,55,103
QuickShop,Sunflower Oil,2024-06-05,54,104
QuickShop,Sunflower Oil,2024-06-06,65,102
QuickShop,Sunflower Oil,2024-06-07,67,94
QuickShop,Sunflower Oil,2024-06-08,63,95
QuickShop,Sunflower Oil,2024-06-09,62,95
QuickShop,Sunflower Oil,2024-06-10,63,86
QuickShop,Sunflower Oil,2024-06-11,62,83
QuickShop,Sunflower Oil,2024-06-12,71,81
QuickShop,Sunflower Oil,2024-06-13,59,79
QuickShop,Sunflower Oil,2024-06-14,65,74
QuickShop,Sunflower Oil,2024-06-15,66,83
QuickShop,Sunflower Oil,2024-06-16,81,75
QuickShop,Sunflower Oil,2024-06-17,81,76
QuickShop,Sunflower Oil,2024-06-18,76,65
QuickShop,Sunflower Oil,2024-06-19,70,67
QuickShop,Sunflower Oil,2024-06-20,91,76
QuickShop,Sunflower Oil,2024-06-21,69,55
QuickShop,Sunflower Oil,2024-06-22,67,56
QuickShop,Sunflower Oil,2024-06-23,82,67
QuickShop,Sunflower Oil,2024-06-24,87,76
QuickShop,Sunflower Oil,2024-06-25,71,55
QuickShop,Sunflower Oil,2024-06-26,82,62
QuickShop,Sunflower Oil,2024-06-27,101,50
QuickShop,Sunflower Oil,2024-06-28,97,67
QuickShop,Sunflower Oil,2024-06-29,74,30
QuickShop,Sunflower Oil,2024-06-30,96,61
MegaStore,Rice,2024-06-01,68,104
MegaStore,Rice,2024-06-02,67,101
MegaStore,Rice,2024-06-03,68,100
MegaStore,Rice,2024-06-04,69,98
MegaStore,Rice,2024-06-05,75,97
MegaStore,Rice,2024-06-06,78,94
MegaStore,Rice,2024-06-07,72,93
MegaStore,Rice,2024-06-08,73,84
MegaStore,Rice,2024-06-09,82,87
MegaStore,Rice,2024-06-10,83,79
MegaStore,Rice,2024-06-11,72,88
MegaStore,Rice,2024-06-12,82,73
MegaStore,Rice,2024-06-13,95,84
MegaStore,Rice,2024-06-14,93,77
MegaStore,Rice,2024-06-15,87,81
MegaStore,Rice,2024-06-16,83,79
MegaStore,Rice,2024-06-17,82,67
MegaStore,Rice,2024-06-18,104,53
MegaStore,Rice,2024-06-19,96,68
MegaStore,Rice,2024-06-20,95,56
MegaStore,Rice,2024-06-21,102,55
MegaStore,Rice,2024-06-22,85,54
MegaStore,Rice,2024-06-23,110,42
MegaStore,Rice,2024-06-24,104,44
MegaStore,Rice,2024-06-25,108,45
MegaStore,Rice,2024-06-26,117,59
MegaStore,Rice,2024-06-27,96,43
MegaStore,Rice,2024-06-28,89,61
MegaStore,Rice,2024-06-29,94,52
MegaStore,Rice,2024-06-30,124,24
MegaStore,Wheat Flour,2024-06-01,64,93
MegaStore,Wheat Flour,2024-06-02,70,90
MegaStore,Wheat Flour,2024-06-03,74,88
MegaStore,Wheat Flour,2024-06-04,73,86
MegaStore,Wheat Flour,2024-06-05,72,84
MegaStore,Wheat Flour,2024-06-06,82,85
MegaStore,Wheat Flour,2024-06-07,72,77
MegaStore,Wheat Flour,2024-06-08,79,74
MegaStore,Wheat Flour,2024-06-09,80,77
MegaStore,Wheat Flour,2024-06-10,75,71
MegaStore,Wheat Flour,2024-06-11,90,72
MegaStore,Wheat Flour,2024-06-12,84,73
MegaStore,Wheat Flour,2024-06-13,87,72
MegaStore,Wheat Flour,2024-06-14,93,65
MegaStore,Wheat Flour,2024-06-15,85,58
MegaStore,Wheat Flour,2024-06-16,84,52
MegaStore,Wheat Flour,2024-06-17,106,65
MegaStore,Wheat Flour,2024-06-18,94,52
MegaStore,Wheat Flour,2024-06-19,95,62
MegaStore,Wheat Flour,2024-06-20,92,59
MegaStore,Wheat Flour,2024-06-21,112,36
MegaStore,Wheat Flour,2024-06-22,106,50
MegaStore,Wheat Flour,2024-06-23,113,41
MegaStore,Wheat Flour,2024-06-24,121,44
MegaStore,Wheat Flour,2024-06-25,98,41
MegaStore,Wheat Flour,2024-06-26,112,52
MegaStore,Wheat Flour,2024-06-27,130,21
MegaStore,Wheat Flour,2024-06-28,95,33
MegaStore,Wheat Flour,2024-06-29,120,39
MegaStore,Wheat Flour,2024-06-30,137,44
MegaStore,Sunflower Oil,2024-06-01,58,82
MegaStore,Sunflower Oil,2024-06-02,53,79
MegaStore,Sunflower Oil,2024-06-03,60,77
MegaStore,Sunflower Oil,2024-06-04,58,73
MegaStore,Sunflower Oil,2024-06-05,59,73
MegaStore,Sunflower Oil,2024-06-06,61,74
MegaStore,Sunflower Oil,2024-06-07,60,68
MegaStore,Sunflower Oil,2024-06-08,69,61
MegaStore,Sunflower Oil,2024-06-09,72,67
MegaStore,Sunflower Oil,2024-06-10,63,61
MegaStore,Sunflower Oil,2024-06-11,59,66
MegaStore,Sunflower Oil,2024-06-12,65,51
MegaStore,Sunflower Oil,2024-06-13,67,55
MegaStore,Sunflower Oil,2024-06-14,65,46
MegaStore,Sunflower Oil,2024-06-15,84,43
MegaStore,Sunflower Oil,2024-06-16,82,51
MegaStore,Sunflower Oil,2024-06-17,83,43
MegaStore,Sunflower Oil,2024-06-18,81,34
MegaStore,Sunflower Oil,2024-06-19,97,49
MegaStore,Sunflower Oil,2024-06-20,86,53
MegaStore,Sunflower Oil,2024-06-21,73,22
MegaStore,Sunflower Oil,2024-06-22,84,42
MegaStore,Sunflower Oil,2024-06-23,71,38
MegaStore,Sunflower Oil,2024-06-24,99,31
MegaStore,Sunflower Oil,2024-06-25,93,21
MegaStore,Sunflower Oil,2024-06-26,83,42
MegaStore,Sunflower Oil,2024-06-27,108,36
MegaStore,Sunflower Oil,2024-06-28,76,28
MegaStore,Sunflower Oil,2024-06-29,117,15
MegaStore,Sunflower Oil,2024-06-30,77,0
MegaStore,Sugar,2024-06-01,78,62
MegaStore,Sugar,2024-06-02,78,60
MegaStore,Sugar,2024-06-03,76,57
MegaStore,Sugar,2024-06-04,80,56
MegaStore,Sugar,2024-06-05,89,52
MegaStore,Sugar,2024-06-06,86,52
MegaStore,Sugar,2024-06-07,93,46
MegaStore,Sugar,2024-06-08,89,51
MegaStore,Sugar,2024-06-09,84,41
MegaStore,Sugar,2024-06-10,91,41
MegaStore,Sugar,2024-06-11,86,40
MegaStore,Sugar,2024-06-12,100,35
MegaStore,Sugar,2024-06-13,98,30
MegaStore,Sugar,2024-06-14,108,42
MegaStore,Sugar,2024-06-15,102,38
MegaStore,Sugar,2024-06-16,103,31
MegaStore,Sugar,2024-06-17,99,23
MegaStore,Sugar,2024-06-18,119,27
MegaStore,Sugar,2024-06-19,96,26
MegaStore,Sugar,2024-06-20,100,31
MegaStore,Sugar,2024-06-21,120,30
MegaStore,Sugar,2024-06-22,115,20
MegaStore,Sugar,2024-06-23,119,12
MegaStore,Sugar,2024-06-24,99,12
MegaStore,Sugar,2024-06-25,107,14
MegaStore,Sugar,2024-06-26,115,0
MegaStore,Sugar,2024-06-27,107,18
MegaStore,Sugar,2024-06-28,103,0
MegaStore,Sugar,2024-06-29,100,9
MegaStore,Sugar,2024-06-30,131,6
MegaStore,Chana Dal,2024-06-01,74,119
MegaStore,Chana Dal,2024-06-02,81,116
MegaStore,Chana Dal,2024-06-03,78,115
MegaStore,Chana Dal,2024-06-04,78,110
MegaStore,Chana Dal,2024-06-05,87,109
MegaStore,Chana Dal,2024-06-06,79,105
MegaStore,Chana Dal,2024-06-07,86,103
MegaStore,Chana Dal,2024-06-08,91,108
MegaStore,Chana Dal,2024-06-09,86,96
MegaStore,Chana Dal,2024-06-10,92,101
MegaStore,Chana Dal,2024-06-11,91,93
MegaStore,Chana Dal,2024-06-12,95,89
MegaStore,Chana Dal,2024-06-13,104,98
MegaStore,Chana Dal,2024-06-14,103,93
MegaStore,Chana Dal,2024-06-15,89,90
MegaStore,Chana Dal,2024-06-16,110,95
MegaStore,Chana Dal,2024-06-17,105,80
MegaStore,Chana Dal,2024-06-18,115,91
MegaStore,Chana Dal,2024-06-19,105,87
MegaStore,Chana Dal,2024-06-20,97,81
MegaStore,Chana Dal,2024-06-21,99,67
MegaStore,Chana Dal,2024-06-22,105,82
MegaStore,Chana Dal,2024-06-23,105,72
MegaStore,Chana Dal,2024-06-24,93,66
MegaStore,Chana Dal,2024-06-25,135,54
MegaStore,Chana Dal,2024-06-26,112,52
MegaStore,Chana Dal,2024-06-27,107,79
MegaStore,Chana Dal,2024-06-28,138,41
MegaStore,Chana Dal,2024-06-29,112,54
MegaStore,Chana Dal,2024-06-30,151,37
MegaStore,Masoor Dal,2024-06-01,38,93
MegaStore,Masoor Dal,2024-06-02,42,91
MegaStore,Masoor Dal,2024-06-03,40,89
MegaStore,Masoor Dal,2024-06-04,41,86
MegaStore,Masoor Dal,2024-06-05,40,81
MegaStore,Masoor Dal,2024-06-06,51,83
MegaStore,Masoor Dal,2024-06-07,50,78
MegaStore,Masoor Dal,2024-06-08,52,75
MegaStore,Masoor Dal,2024-06-09,49,78
MegaStore,Masoor Dal,2024-06-10,58,70
MegaStore,Masoor Dal,2024-06-11,60,73
MegaStore,Masoor Dal,2024-06-12,53,63
MegaStore,Masoor Dal,2024-06-13,67,62
MegaStore,Masoor Dal,2024-06-14,64,70
MegaStore,Masoor Dal,2024-06-15,58,65
MegaStore,Masoor Dal,2024-06-16,57,68
MegaStore,Masoor Dal,2024-06-17,60,52
MegaStore,Masoor Dal,2024-06-18,71,45
MegaStore,Masoor Dal,2024-06-19,57,39
MegaStore,Masoor Dal,2024-06-20,84,58
MegaStore,Masoor Dal,2024-06-21,57,57
MegaStore,Masoor Dal,2024-06-22,58,46
MegaStore,Masoor Dal,2024-06-23,57,57
MegaStore,Masoor Dal,2024-06-24,70,42
MegaStore,Masoor Dal,2024-06-25,76,40
MegaStore,Masoor Dal,2024-06-26,78,24
MegaStore,Masoor Dal,2024-06-27,100,48
MegaStore,Masoor Dal,2024-06-28,75,50
MegaStore,Masoor Dal,2024-06-29,108,37
MegaStore,Masoor Dal,2024-06-30,105,38
ValueMart,Salt,2024-06-01,44,110
ValueMart,Salt,2024-06-02,43,107
ValueMart,Salt,2024-06-03,48,106
ValueMart,Salt,2024-06-04,48,102
ValueMart,Salt,2024-06-05,52,100
ValueMart,Salt,2024-06-06,51,99
ValueMart,Salt,2024-06-07,54,100
ValueMart,Salt,2024-06-08,63,97
ValueMart,Salt,2024-06-09,54,93
ValueMart,Salt,2024-06-10,58,87
ValueMart,Salt,2024-06-11,62,87
ValueMart,Salt,2024-06-12,72,81
ValueMart,Salt,2024-06-13,60,76
ValueMart,Salt,2024-06-14,57,76
ValueMart,Salt,2024-06-15,65,81
ValueMart,Salt,2024-06-16,76,87
ValueMart,Salt,2024-06-17,64,84
ValueMart,Salt,2024-06-18,62,70
ValueMart,Salt,2024-06-19,64,59
ValueMart,Salt,2024-06-20,86,67
ValueMart,Salt,2024-06-21,71,71
ValueMart,Salt,2024-06-22,72,73
ValueMart,Salt,2024-06-23,92,72
ValueMart,Salt,2024-06-24,64,44
ValueMart,Salt,2024-06-25,72,71
ValueMart,Salt,2024-06-26,108,63
ValueMart,Salt,2024-06-27,104,70
ValueMart,Salt,2024-06-28,89,38
ValueMart,Salt,2024-06-29,111,56
ValueMart,Salt,2024-06-30,82,50
ValueMart,Sugar,2024-06-01,33,73
ValueMart,Sugar,2024-06-02,32,70
ValueMart,Sugar,2024-06-03,38,69
ValueMart,Sugar,2024-06-04,40,68
ValueMart,Sugar,2024-06-05,37,65
ValueMart,Sugar,2024-06-06,44,58
ValueMart,Sugar,2024-06-07,42,62
ValueMart,Sugar,2024-06-08,47,61
ValueMart,Sugar,2024-06-09,55,56
ValueMart,Sugar,2024-06-10,48,56
ValueMart,Sugar,2024-06-11,44,45
ValueMart,Sugar,2024-06-12,44,50
ValueMart,Sugar,2024-06-13,46,52
ValueMart,Sugar,2024-06-14,59,37
ValueMart,Sugar,2024-06-15,52,47
ValueMart,Sugar,2024-06-16,51,36
ValueMart,Sugar,2024-06-17,60,29
ValueMart,Sugar,2024-06-18,55,35
ValueMart,Sugar,2024-06-19,71,27
ValueMart,Sugar,2024-06-20,50,24
ValueMart,Sugar,2024-06-21,60,35
ValueMart,Sugar,2024-06-22,62,38
ValueMart,Sugar,2024-06-23,55,9
ValueMart,Sugar,2024-06-24,51,21
ValueMart,Sugar,2024-06-25,58,31
ValueMart,Sugar,2024-06-26,93,27
ValueMart,Sugar,2024-06-27,88,12
ValueMart,Sugar,2024-06-28,79,24
ValueMart,Sugar,2024-06-29,62,15
ValueMart,Sugar,2024-06-30,94,14
ValueMart,Rice,2024-06-01,48,118
ValueMart,Rice,2024-06-02,48,115
ValueMart,Rice,2024-06-03,49,113
ValueMart,Rice,2024-06-04,51,109
ValueMart,Rice,2024-06-05,48,106
ValueMart,Rice,2024-06-06,55,104
ValueMart,Rice,2024-06-07,58,101
ValueMart,Rice,2024-06-08,53,99
ValueMart,Rice,2024-06-09,68,96
ValueMart,Rice,2024-06-10,68,99
ValueMart,Rice,2024-06-11,59,96
ValueMart,Rice,2024-06-12,67,95
ValueMart,Rice,2024-06-13,70,90
ValueMart,Rice,2024-06-14,60,92
ValueMart,Rice,2024-06-15,73,76
ValueMart,Rice,2024-06-16,77,73
ValueMart,Rice,2024-06-17,73,81
ValueMart,Rice,2024-06-18,80,86
ValueMart,Rice,2024-06-19,74,90
ValueMart,Rice,2024-06-20,62,61
ValueMart,Rice,2024-06-21,73,71
ValueMart,Rice,2024-06-22,70,63
ValueMart,Rice,2024-06-23,88,52
ValueMart,Rice,2024-06-24,89,71
ValueMart,Rice,2024-06-25,91,52
ValueMart,Rice,2024-06-26,90,65
ValueMart,Rice,2024-06-27,87,45
ValueMart,Rice,2024-06-28,74,46
ValueMart,Rice,2024-06-29,109,69
ValueMart,Rice,2024-06-30,102,51
ValueMart,Wheat Flour,2024-06-01,45,62
ValueMart,Wheat Flour,2024-06-02,42,59
ValueMart,Wheat Flour,2024-06-03,49,57
ValueMart,Wheat Flour,2024-06-04,48,57
ValueMart,Wheat Flour,2024-06-05,51,52
ValueMart,Wheat Flour,2024-06-06,51,49
ValueMart,Wheat Flour,2024-06-07,53,44
ValueMart,Wheat Flour,2024-06-08,55,41
ValueMart,Wheat Flour,2024-06-09,58,41
ValueMart,Wheat Flour,2024-06-10,61,40
ValueMart,Wheat Flour,2024-06-11,56,39
ValueMart,Wheat Flour,2024-06-12,57,32
ValueMart,Wheat Flour,2024-06-13,57,32
ValueMart,Wheat Flour,2024-06-14,62,37
ValueMart,Wheat Flour,2024-06-15,69,21
ValueMart,Wheat Flour,2024-06-16,68,32
ValueMart,Wheat Flour,2024-06-17,76,29
ValueMart,Wheat Flour,2024-06-18,83,36
ValueMart,Wheat Flour,2024-06-19,75,32
ValueMart,Wheat Flour,2024-06-20,94,18
ValueMart,Wheat Flour,2024-06-21,80,19
ValueMart,Wheat Flour,2024-06-22,60,27
ValueMart,Wheat Flour,2024-06-23,91,12
ValueMart,Wheat Flour,2024-06-24,91,25
ValueMart,Wheat Flour,2024-06-25,89,16
ValueMart,Wheat Flour,2024-06-26,81,23
ValueMart,Wheat Flour,2024-06-27,88,10
ValueMart,Wheat Flour,2024-06-28,83,17
ValueMart,Wheat Flour,2024-06-29,84,0
ValueMart,Wheat Flour,2024-06-30,114,0
ValueMart,Cooking Oil,2024-06-01,77,72
ValueMart,Cooking Oil,2024-06-02,74,69
ValueMart,Cooking Oil,2024-06-03,79,68
ValueMart,Cooking Oil,2024-06-04,80,63
ValueMart,Cooking Oil,2024-06-05,80,63
ValueMart,Cooking Oil,2024-06-06,87,60
ValueMart,Cooking Oil,2024-06-07,85,57
ValueMart,Cooking Oil,2024-06-08,83,54
ValueMart,Cooking Oil,2024-06-09,93,53
ValueMart,Cooking Oil,2024-06-10,95,53
ValueMart,Cooking Oil,2024-06-11,100,47
ValueMart,Cooking Oil,2024-06-12,87,50
ValueMart,Cooking Oil,2024-06-13,90,41
ValueMart,Cooking Oil,2024-06-14,93,48
ValueMart,Cooking Oil,2024-06-15,102,38
ValueMart,Cooking Oil,2024-06-16,88,42
ValueMart,Cooking Oil,2024-06-17,100,43
ValueMart,Cooking Oil,2024-06-18,111,35
ValueMart,Cooking Oil,2024-06-19,110,21
ValueMart,Cooking Oil,2024-06-20,93,28
ValueMart,Cooking Oil,2024-06-21,125,37
ValueMart,Cooking Oil,2024-06-22,125,16
ValueMart,Cooking Oil,2024-06-23,126,8
ValueMart,Cooking Oil,2024-06-24,108,26
ValueMart,Cooking Oil,2024-06-25,124,9
ValueMart,Cooking Oil,2024-06-26,97,19
ValueMart,Cooking Oil,2024-06-27,112,0
ValueMart,Cooking Oil,2024-06-28,116,0
ValueMart,Cooking Oil,2024-06-29,118,0
ValueMart,Cooking Oil,2024-06-30,110,14
ValueMart,Toor Dal,2024-06-01,67,73
ValueMart,Toor Dal,2024-06-02,75,71
ValueMart,Toor Dal,2024-06-03,70,68
ValueMart,Toor Dal,2024-06-04,74,68
ValueMart,Toor Dal,2024-06-05,80,64
ValueMart,Toor Dal,2024-06-06,81,62
ValueMart,Toor Dal,2024-06-07,79,60
ValueMart,Toor Dal,2024-06-08,87,58
ValueMart,Toor Dal,2024-06-09,83,54
ValueMart,Toor Dal,2024-06-10,90,47
ValueMart,Toor Dal,2024-06-11,81,43
ValueMart,Toor Dal,2024-06-12,90,55
ValueMart,Toor Dal,2024-06-13,95,45
ValueMart,Toor Dal,2024-06-14,89,36
ValueMart,Toor Dal,2024-06-15,86,50
ValueMart,Toor Dal,2024-06-16,109,38
ValueMart,Toor Dal,2024-06-17,93,41
ValueMart,Toor Dal,2024-06-18,88,44
ValueMart,Toor Dal,2024-06-19,93,39
ValueMart,Toor Dal,2024-06-20,93,35
ValueMart,Toor Dal,2024-06-21,115,16
ValueMart,Toor Dal,2024-06-22,103,19
ValueMart,Toor Dal,2024-06-23,122,33
ValueMart,Toor Dal,2024-06-24,91,37
ValueMart,Toor Dal,2024-06-25,120,15
ValueMart,Toor Dal,2024-06-26,105,34
ValueMart,Toor Dal,2024-06-27,125,13
ValueMart,Toor Dal,2024-06-28,115,16
ValueMart,Toor Dal,2024-06-29,134,5
ValueMart,Toor Dal,2024-06-30,140,0
UrbanGrocers,Quinoa,2024-06-01,52,111
UrbanGrocers,Quinoa,2024-06-02,51,108
UrbanGrocers,Quinoa,2024-06-03,57,107
UrbanGrocers,Quinoa,2024-06-04,53,104
UrbanGrocers,Quinoa,2024-06-05,56,104
UrbanGrocers,Quinoa,2024-06-06,56,96
UrbanGrocers,Quinoa,2024-06-07,68,93
UrbanGrocers,Quinoa,2024-06-08,53,91
UrbanGrocers,Quinoa,2024-06-09,71,98
UrbanGrocers,Quinoa,2024-06-10,64,91
UrbanGrocers,Quinoa,2024-06-11,72,88
UrbanGrocers,Quinoa,2024-06-12,64,91
UrbanGrocers,Quinoa,2024-06-13,81,82
UrbanGrocers,Quinoa,2024-06-14,69,80
UrbanGrocers,Quinoa,2024-06-15,80,77
UrbanGrocers,Quinoa,2024-06-16,73,71
UrbanGrocers,Quinoa,2024-06-17,66,76
UrbanGrocers,Quinoa,2024-06-18,85,73
UrbanGrocers,Quinoa,2024-06-19,87,62
UrbanGrocers,Quinoa,2024-06-20,76,76
UrbanGrocers,Quinoa,2024-06-21,85,67
UrbanGrocers,Quinoa,2024-06-22,107,61
UrbanGrocers,Quinoa,2024-06-23,102,49
UrbanGrocers,Quinoa,2024-06-24,91,51
UrbanGrocers,Quinoa,2024-06-25,86,60
UrbanGrocers,Quinoa,2024-06-26,107,64
UrbanGrocers,Quinoa,2024-06-27,117,34
UrbanGrocers,Quinoa,2024-06-28,93,57
UrbanGrocers,Quinoa,2024-06-29,97,38
UrbanGrocers,Quinoa,2024-06-30,79,65
UrbanGrocers,Oats,2024-06-01,52,84
UrbanGrocers,Oats,2024-06-02,50,82
UrbanGrocers,Oats,2024-06-03,55,79
UrbanGrocers,Oats,2024-06-04,56,78
UrbanGrocers,Oats,2024-06-05,62,77
UrbanGrocers,Oats,2024-06-06,65,76
UrbanGrocers,Oats,2024-06-07,62,67
UrbanGrocers,Oats,2024-06-08,60,64
UrbanGrocers,Oats,2024-06-09,64,60
UrbanGrocers,Oats,2024-06-10,60,67
UrbanGrocers,Oats,2024-06-11,68,67
UrbanGrocers,Oats,2024-06-12,71,63
UrbanGrocers,Oats,2024-06-13,70,62
UrbanGrocers,Oats,2024-06-14,70,56
UrbanGrocers,Oats,2024-06-15,85,52
UrbanGrocers,Oats,2024-06-16,83,42
UrbanGrocers,Oats,2024-06-17,91,52
UrbanGrocers,Oats,2024-06-18,66,40
UrbanGrocers,Oats,2024-06-19,64,38
UrbanGrocers,Oats,2024-06-20,91,46
UrbanGrocers,Oats,2024-06-21,95,32
UrbanGrocers,Oats,2024-06-22,90,21
UrbanGrocers,Oats,2024-06-23,81,20
UrbanGrocers,Oats,2024-06-24,80,23
UrbanGrocers,Oats,2024-06-25,94,35
UrbanGrocers,Oats,2024-06-26,94,13
UrbanGrocers,Oats,2024-06-27,99,43
UrbanGrocers,Oats,2024-06-28,89,23
UrbanGrocers,Oats,2024-06-29,90,28
UrbanGrocers,Oats,2024-06-30,86,20
UrbanGrocers,Almonds,2024-06-01,36,98
UrbanGrocers,Almonds,2024-06-02,39,95
UrbanGrocers,Almonds,2024-06-03,40,92
UrbanGrocers,Almonds,2024-06-04,39,90
UrbanGrocers,Almonds,2024-06-05,41,88
UrbanGrocers,Almonds,2024-06-06,40,87
UrbanGrocers,Almonds,2024-06-07,41,82
UrbanGrocers,Almonds,2024-06-08,51,85
UrbanGrocers,Almonds,2024-06-09,39,84
UrbanGrocers,Almonds,2024-06-10,57,72
UrbanGrocers,Almonds,2024-06-11,56,81
UrbanGrocers,Almonds,2024-06-12,46,77
UrbanGrocers,Almonds,2024-06-13,46,63
UrbanGrocers,Almonds,2024-06-14,57,62
UrbanGrocers,Almonds,2024-06-15,64,71
UrbanGrocers,Almonds,2024-06-16,63,67
UrbanGrocers,Almonds,2024-06-17,74,51
UrbanGrocers,Almonds,2024-06-18,48,54
UrbanGrocers,Almonds,2024-06-19,73,53
UrbanGrocers,Almonds,2024-06-20,57,50
UrbanGrocers,Almonds,2024-06-21,85,66
UrbanGrocers,Almonds,2024-06-22,67,40
UrbanGrocers,Almonds,2024-06-23,78,50
UrbanGrocers,Almonds,2024-06-24,72,31
UrbanGrocers,Almonds,2024-06-25,81,59
UrbanGrocers,Almonds,2024-06-26,93,46
UrbanGrocers,Almonds,2024-06-27,80,33
UrbanGrocers,Almonds,2024-06-28,88,46
UrbanGrocers,Almonds,2024-06-29,74,54
UrbanGrocers,Almonds,2024-06-30,86,16
UrbanGrocers,Olive Oil,2024-06-01,58,72
UrbanGrocers,Olive Oil,2024-06-02,62,70
UrbanGrocers,Olive Oil,2024-06-03,63,68
UrbanGrocers,Olive Oil,2024-06-04,59,63
UrbanGrocers,Olive Oil,2024-06-05,68,63
UrbanGrocers,Olive Oil,2024-06-06,71,63
UrbanGrocers,Olive Oil,2024-06-07,69,61
UrbanGrocers,Olive Oil,2024-06-08,68,60
UrbanGrocers,Olive Oil,2024-06-09,74,50
UrbanGrocers,Olive Oil,2024-06-10,71,53
UrbanGrocers,Olive Oil,2024-06-11,79,48
UrbanGrocers,Olive Oil,2024-06-12,85,44
UrbanGrocers,Olive Oil,2024-06-13,72,51
UrbanGrocers,Olive Oil,2024-06-14,84,35
UrbanGrocers,Olive Oil,2024-06-15,91,48
UrbanGrocers,Olive Oil,2024-06-16,93,36
UrbanGrocers,Olive Oil,2024-06-17,91,27
UrbanGrocers,Olive Oil,2024-06-18,77,27
UrbanGrocers,Olive Oil,2024-06-19,102,36
UrbanGrocers,Olive Oil,2024-06-20,103,42
UrbanGrocers,Olive Oil,2024-06-21,96,36
UrbanGrocers,Olive Oil,2024-06-22,83,24
UrbanGrocers,Olive Oil,2024-06-23,110,13
UrbanGrocers,Olive Oil,2024-06-24,97,6
UrbanGrocers,Olive Oil,2024-06-25,82,30
UrbanGrocers,Olive Oil,2024-06-26,110,12
UrbanGrocers,Olive Oil,2024-06-27,113,17
UrbanGrocers,Olive Oil,2024-06-28,123,19
UrbanGrocers,Olive Oil,2024-06-29,98,19
UrbanGrocers,Olive Oil,2024-06-30,124,16
UrbanGrocers,Brown Sugar,2024-06-01,56,92
UrbanGrocers,Brown Sugar,2024-06-02,57,89
UrbanGrocers,Brown Sugar,2024-06-03,57,88
UrbanGrocers,Brown Sugar,2024-06-04,61,87
UrbanGrocers,Brown Sugar,2024-06-05,58,81
UrbanGrocers,Brown Sugar,2024-06-06,58,83
UrbanGrocers,Brown Sugar,2024-06-07,65,77
UrbanGrocers,Brown Sugar,2024-06-08,69,74
UrbanGrocers,Brown Sugar,2024-06-09,67,79
UrbanGrocers,Brown Sugar,2024-06-10,70,66
UrbanGrocers,Brown Sugar,2024-06-11,73,66
UrbanGrocers,Brown Sugar,2024-06-12,80,59
UrbanGrocers,Brown Sugar,2024-06-13,80,72
UrbanGrocers,Brown Sugar,2024-06-14,81,54
UrbanGrocers,Brown Sugar,2024-06-15,73,61
UrbanGrocers,Brown Sugar,2024-06-16,78,52
UrbanGrocers,Brown Sugar,2024-06-17,94,61
UrbanGrocers,Brown Sugar,2024-06-18,71,59
UrbanGrocers,Brown Sugar,2024-06-19,100,58
UrbanGrocers,Brown Sugar,2024-06-20,95,62
UrbanGrocers,Brown Sugar,2024-06-21,81,37
UrbanGrocers,Brown Sugar,2024-06-22,80,39
